Epoch: 0, TL: 1.42918, VL: 1.38362, TA: 0.65541, VA: 0.65119, Time: 0:01:36.484094
Epoch: 1, TL: 1.36849, VL: 1.38192, TA: 0.65973, VA: 0.65119, Time: 0:01:36.386907
Epoch: 2, TL: 1.35575, VL: 1.39113, TA: 0.65973, VA: 0.65119, Time: 0:01:36.158001
Epoch: 3, TL: 1.33865, VL: 1.36770, TA: 0.65973, VA: 0.65119, Time: 0:01:36.503934
Epoch: 4, TL: 1.31787, VL: 1.37156, TA: 0.65973, VA: 0.65011, Time: 0:01:36.398897
Epoch: 5, TL: 1.28824, VL: 1.37889, TA: 0.66027, VA: 0.65227, Time: 0:01:36.908847
Epoch: 6, TL: 1.25621, VL: 1.41595, TA: 0.66135, VA: 0.64363, Time: 0:01:36.372723
Epoch: 7, TL: 1.23028, VL: 1.83541, TA: 0.66162, VA: 0.34125, Time: 0:01:36.498385
Epoch: 8, TL: 1.20256, VL: 1.48387, TA: 0.66568, VA: 0.62743, Time: 0:01:36.535486
