Epoch: 0, TL: 0.51383, VL: 0.47198, Time: 0:00:34.582532
Epoch: 1, TL: 0.43464, VL: 0.41719, Time: 0:00:33.823224
Epoch: 2, TL: 0.39521, VL: 0.37465, Time: 0:00:33.986802
Epoch: 3, TL: 0.36275, VL: 0.34943, Time: 0:00:33.974115
Epoch: 4, TL: 0.33229, VL: 0.31851, Time: 0:00:34.017600
Epoch: 5, TL: 0.30366, VL: 0.29215, Time: 0:00:34.025734
Epoch: 6, TL: 0.27670, VL: 0.26338, Time: 0:00:34.026668
Epoch: 7, TL: 0.25131, VL: 0.23883, Time: 0:00:34.012080
Epoch: 8, TL: 0.22779, VL: 0.21611, Time: 0:00:34.038116
Epoch: 9, TL: 0.20599, VL: 0.19443, Time: 0:00:34.010398
Epoch: 10, TL: 0.18474, VL: 0.17402, Time: 0:00:34.029234
Epoch: 11, TL: 0.16564, VL: 0.15686, Time: 0:00:34.025164
Epoch: 12, TL: 0.14874, VL: 0.14025, Time: 0:00:34.018121
Epoch: 13, TL: 0.13376, VL: 0.12619, Time: 0:00:34.029648
Epoch: 14, TL: 0.12038, VL: 0.11507, Time: 0:00:34.053820
Epoch: 15, TL: 0.10818, VL: 0.10250, Time: 0:00:34.055699
Epoch: 16, TL: 0.09764, VL: 0.09273, Time: 0:00:34.042608
Epoch: 17, TL: 0.08833, VL: 0.08394, Time: 0:00:34.041498
Epoch: 18, TL: 0.08006, VL: 0.07612, Time: 0:00:34.034076
Epoch: 19, TL: 0.07271, VL: 0.06920, Time: 0:00:34.042781
Epoch: 20, TL: 0.06615, VL: 0.06303, Time: 0:00:34.182748
Epoch: 21, TL: 0.06029, VL: 0.05756, Time: 0:00:34.187184
Epoch: 22, TL: 0.05496, VL: 0.05225, Time: 0:00:34.200028
Epoch: 23, TL: 0.05018, VL: 0.04835, Time: 0:00:34.191004
Epoch: 24, TL: 0.04573, VL: 0.04360, Time: 0:00:34.121563
Epoch: 25, TL: 0.04165, VL: 0.03975, Time: 0:00:34.133681
Epoch: 26, TL: 0.03822, VL: 0.03652, Time: 0:00:34.127797
Epoch: 27, TL: 0.03516, VL: 0.03370, Time: 0:00:34.114282
Epoch: 28, TL: 0.03240, VL: 0.03126, Time: 0:00:34.124521
Epoch: 29, TL: 0.02991, VL: 0.02875, Time: 0:00:34.096247
Epoch: 30, TL: 0.02766, VL: 0.02659, Time: 0:00:34.097520
Epoch: 31, TL: 0.02561, VL: 0.02463, Time: 0:00:34.094205
Epoch: 32, TL: 0.02374, VL: 0.02292, Time: 0:00:34.092848
Epoch: 33, TL: 0.02204, VL: 0.02129, Time: 0:00:34.084606
Epoch: 34, TL: 0.02049, VL: 0.01978, Time: 0:00:34.089142
Epoch: 35, TL: 0.01907, VL: 0.01840, Time: 0:00:34.091521
Epoch: 36, TL: 0.01777, VL: 0.01716, Time: 0:00:34.098963
Epoch: 37, TL: 0.01658, VL: 0.01599, Time: 0:00:34.106704
Epoch: 38, TL: 0.01549, VL: 0.01495, Time: 0:00:34.130806
Epoch: 39, TL: 0.01448, VL: 0.01397, Time: 0:00:34.082357
Epoch: 40, TL: 0.01355, VL: 0.01307, Time: 0:00:34.085458
Epoch: 41, TL: 0.01270, VL: 0.01227, Time: 0:00:34.115692
Epoch: 42, TL: 0.01191, VL: 0.01150, Time: 0:00:34.119310
Epoch: 43, TL: 0.01118, VL: 0.01080, Time: 0:00:34.114189
Epoch: 44, TL: 0.01050, VL: 0.01016, Time: 0:00:34.104096
Epoch: 45, TL: 0.00988, VL: 0.00956, Time: 0:00:34.094691
Epoch: 46, TL: 0.00929, VL: 0.00900, Time: 0:00:34.101951
Epoch: 47, TL: 0.00875, VL: 0.00848, Time: 0:00:34.107416
Epoch: 48, TL: 0.00825, VL: 0.00799, Time: 0:00:34.119028
Epoch: 49, TL: 0.00777, VL: 0.00760, Time: 0:00:34.074577
Epoch: 50, TL: 0.00759, VL: 0.00720, Time: 0:00:34.095514
Epoch: 51, TL: 0.00695, VL: 0.00681, Time: 0:00:34.080323
Epoch: 52, TL: 0.00654, VL: 0.00639, Time: 0:00:34.083934
Epoch: 53, TL: 0.00616, VL: 0.00605, Time: 0:00:34.080461
Epoch: 54, TL: 0.00576, VL: 0.00558, Time: 0:00:34.085446
Epoch: 55, TL: 0.00541, VL: 0.00528, Time: 0:00:34.073878
Epoch: 56, TL: 0.00508, VL: 0.00489, Time: 0:00:34.081800
Epoch: 57, TL: 0.00479, VL: 0.00466, Time: 0:00:34.088379
Epoch: 58, TL: 0.00454, VL: 0.00438, Time: 0:00:34.090317
Epoch: 59, TL: 0.00431, VL: 0.00416, Time: 0:00:34.089478
Epoch: 60, TL: 0.00410, VL: 0.00397, Time: 0:00:34.083688
Epoch: 61, TL: 0.00390, VL: 0.00378, Time: 0:00:34.092013
Epoch: 62, TL: 0.00371, VL: 0.00360, Time: 0:00:34.107624
Epoch: 63, TL: 0.00353, VL: 0.00343, Time: 0:00:34.108494
Epoch: 64, TL: 0.00337, VL: 0.00326, Time: 0:00:34.110932
Epoch: 65, TL: 0.00321, VL: 0.00310, Time: 0:00:34.099171
Epoch: 66, TL: 0.00307, VL: 0.00297, Time: 0:00:34.092832
Epoch: 67, TL: 0.00293, VL: 0.00283, Time: 0:00:34.097239
Epoch: 68, TL: 0.00280, VL: 0.00271, Time: 0:00:34.096638
Epoch: 69, TL: 0.00267, VL: 0.00258, Time: 0:00:34.109412
Epoch: 70, TL: 0.00255, VL: 0.00247, Time: 0:00:34.098327
Epoch: 71, TL: 0.00244, VL: 0.00237, Time: 0:00:34.101893
Epoch: 72, TL: 0.00233, VL: 0.00227, Time: 0:00:34.102940
Epoch: 73, TL: 0.00223, VL: 0.00218, Time: 0:00:34.110015
Epoch: 74, TL: 0.00214, VL: 0.00208, Time: 0:00:34.093363
Epoch: 75, TL: 0.00205, VL: 0.00200, Time: 0:00:34.100310
Epoch: 76, TL: 0.00197, VL: 0.00191, Time: 0:00:34.093378
Epoch: 77, TL: 0.00189, VL: 0.00184, Time: 0:00:34.106614
Epoch: 78, TL: 0.00182, VL: 0.00177, Time: 0:00:34.096641
Epoch: 79, TL: 0.00175, VL: 0.00170, Time: 0:00:34.090857
Epoch: 80, TL: 0.00168, VL: 0.00164, Time: 0:00:34.098132
Epoch: 81, TL: 0.00162, VL: 0.00158, Time: 0:00:34.112554
Epoch: 82, TL: 0.00156, VL: 0.00152, Time: 0:00:34.095883
Epoch: 83, TL: 0.00150, VL: 0.00146, Time: 0:00:34.118504
Epoch: 84, TL: 0.00144, VL: 0.00141, Time: 0:00:34.125873
Epoch: 85, TL: 0.00139, VL: 0.00136, Time: 0:00:34.132248
Epoch: 86, TL: 0.00135, VL: 0.00132, Time: 0:00:34.114323
Epoch: 87, TL: 0.00130, VL: 0.00127, Time: 0:00:34.128191
Epoch: 88, TL: 0.00126, VL: 0.00122, Time: 0:00:34.120121
Epoch: 89, TL: 0.00121, VL: 0.00118, Time: 0:00:34.122687
Epoch: 90, TL: 0.00117, VL: 0.00114, Time: 0:00:34.121668
Epoch: 91, TL: 0.00114, VL: 0.00111, Time: 0:00:34.119631
Epoch: 92, TL: 0.00110, VL: 0.00107, Time: 0:00:34.117840
Epoch: 93, TL: 0.00107, VL: 0.00104, Time: 0:00:34.114361
Epoch: 94, TL: 0.00103, VL: 0.00100, Time: 0:00:34.112471
Epoch: 95, TL: 0.00100, VL: 0.00097, Time: 0:00:34.091499
Epoch: 96, TL: 0.00097, VL: 0.00094, Time: 0:00:34.095789
Epoch: 97, TL: 0.00095, VL: 0.00092, Time: 0:00:34.091220
Epoch: 98, TL: 0.00092, VL: 0.00089, Time: 0:00:34.100719
Epoch: 99, TL: 0.00089, VL: 0.00087, Time: 0:00:34.099293
Epoch: 100, TL: 0.00087, VL: 0.00084, Time: 0:00:34.079253
Epoch: 101, TL: 0.00085, VL: 0.00082, Time: 0:00:34.099456
Epoch: 102, TL: 0.00083, VL: 0.00080, Time: 0:00:34.123779
Epoch: 103, TL: 0.00081, VL: 0.00078, Time: 0:00:34.106482
Epoch: 104, TL: 0.00079, VL: 0.00076, Time: 0:00:34.095511
Epoch: 105, TL: 0.00077, VL: 0.00075, Time: 0:00:34.109171
Epoch: 106, TL: 0.00075, VL: 0.00073, Time: 0:00:34.109659
Epoch: 107, TL: 0.00073, VL: 0.00071, Time: 0:00:34.097242
Epoch: 108, TL: 0.00073, VL: 0.00070, Time: 0:00:34.108099
Epoch: 109, TL: 0.00070, VL: 0.00068, Time: 0:00:34.119432
Epoch: 110, TL: 0.00069, VL: 0.00066, Time: 0:00:34.121414
Epoch: 111, TL: 0.00067, VL: 0.00065, Time: 0:00:34.126387
Epoch: 112, TL: 0.00066, VL: 0.00064, Time: 0:00:34.122255
Epoch: 113, TL: 0.00065, VL: 0.00063, Time: 0:00:34.118757
Epoch: 114, TL: 0.00064, VL: 0.00061, Time: 0:00:34.109725
Epoch: 115, TL: 0.00062, VL: 0.00060, Time: 0:00:34.116797
